DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_TOTAL,2009,100,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2009,29.36,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,2009,58.08,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_SLF,2009,71.44,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_X,2009,2.09,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2009,29.36,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2009,68.35,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2009,75.51,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_5,2009,8.49,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2009,2.09,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,2009,1.78,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,2009,1.81,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2009,100,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,2009,26.47,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2009,100,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_ICSE93_5,2009,9.22,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,2009,1.45,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,2009,100,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,2009,2.30,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_STE_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2009,22.68,,,,,3513,,4077,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
